comment,positive,neutral,negative
Ngecap kamu lah ya mangkrak ngabisin dana nti apa,0,1,0
"Mereka yang gak dukung IKN pasti odgj , aneh aja masa negara sendiri mau maju gak boleh",0,1,0
"Dari Surabaya tidak ajak saya bang saya juga pingin jalan ke ikn ,😂",0,1,0
"Tidak mangkrak tapi hanya melambat , makin lambat , sangat lambat , mati suri , dan akhirnya yaaa kepakai atau tidak lihat saja nanti , NYATANYA RENCANA KEPINDAHAN ASN DI UNDUR UNDUR , yaaa kayak pembangunannya .",0,1,0
ternak Mulyono,0,1,0
"Itu kan  orang yang tidak senang sama Jokowi sajah jadi jatuh kan ikn ,mangkrak ,itu orang yang selalu ingin jatuh kan persiden BPK Jokowi dan persiden bapak Prabowo ,lebih baik di selidiki yang buat resah itu di penjarah kan sajah biar tidak buat gaduh gitu ,",0,1,0
Luh orang mana bro,0,1,0
35jt Se-minggu siap boking boskuhhh🎉🎉🎉🎉😂😂😂😂😂😂😂,0,1,0
Usul saya sebaiknya di ikan di adakan majlis maulid nabi dan hataman alquran biar bercahaya lahir dan batin. Insya Alloh.. Itu cuman saran saya kalau di Terima syukur gak di terimabjuga gpp,0,1,0
"Bosen gw ke IKN..3 setengah bulan gw kerja di IKN ikut Nindiya karya, nurseri gw jd halper wt. Area kerja gw di beranda dan tower. Area bendera, rumah bambu, sayap dan tower jalan arah sayap.
Kalau di bilang mangkrak kayaknya gak mungkin. Soalnya beberapa rumah sakit udah diresmikan dan traning center timnas udah hampir jadi. Rumah mentri juga hampir jadi. Kampung kecil juga udah bediri tower-towernya..beberapa udah dalan tahap finising.
Mangkrak..mungkin yang bilang itu kurang jalan-jalan.",0,1,0
"SING NGOMONG IKN MANGKRAK ASLINE MOTO SAK ATINE SING MANGKRAK SOALE GAK DI GAWE NDELOK KARO NGRUNGOKNO KO. 
OPO GAK DUWE KUOTA GAWE NDELOK YOUTUBE
😂😂😂😂
MANTAP KO LANJUUUTTT 👍👍👍",0,1,0
"Lanjut bro biar para pemuja abah imigran yaman melek matanya, kaum pemuja abah yang bisanya nyinyir maklum mereka merasa cerdas... Merasa cerdas aslinya bego",0,1,0
Lambang burung garuda kelihtn nya lesu kedinginan,0,1,0
adooohhhj  buzer receh mulai jilat kebohongan ktahuan klo klas bungkusan saya orang Kaltim bos bukan tukang kibul kaya kalian,0,1,0
Gak mangkrak tp hampir mangkrak..,0,1,0
Saya sebagai rakyat kecil yg untuk makan dan biaya pendidikan anak2  saya untuk esok atau lusa aja sangat kesulitan..tapi saya bangga dng pemimpin sebelum era bpk prabowo untuk bisa mewujudkan impian bangasa yg besar ini  melalui program proyek2 nya dari sabang sampai merauke..doa keluarga saya  untuk p de jokowi sekeluaraga selalu di beri kesehatan kekuatan dan ketabahan.,0,1,0
ntuk diskon nginep ga Cak ??😂,0,1,0
Terahir jadi candi mangkrak,0,1,0
"DANANYA DIBLOKIR BU MENTRI JD BELUM ADA PROGRES... TUNGGU AJA. TAPI ADA KABAR YG KURANG ENAK, BANYAK PEKERJA YG BLM DIBAYARKAN UPAHNYA....",0,1,0
Muantep,0,1,0
Tolong mas Mbah Amin Ra is besuk di ajak ke IKN mas jangan lupa ya mas biar nginep di IKN satu Minggu aja ya mas.,0,1,0
Tahun ini anggaran pembangunan IKN di blokir oleh Menkeu😊,0,1,0
matap info nya mas. sy org kaltara yg dulunya jg kaltim mala blm perna ke IKN sgt kepingin liat IKN. semoga sehat semua,0,1,0
Kok gak onok wong dodol soto 😂,0,1,0
"Keadaan sekarang tergantung pak prabowo,  masih membiarkan penghasut masih merajalela, pasti api dalam sekam akan menghabiskan sekam itu sampai ludes, dengan kata ain indonesia ini akan hancur, percayalah,",0,1,0
"intinya bnyk pro kontra dlm pembangunan ikn di era pak Jokowi. kemudian yg kontra smakin menyala² dlm membangun opini buruk ttg ikn dg tujuan tertentu. yaps... semangat.. ikn is ok, aq sweenng konten iki",1,0,0
Kudu onok soto e iki,0,1,0
Belum mangkrak..tapi sudah bukan proyek prioritas prabowo,0,1,0
"Buang aja Rocky Gerung itu kelaut.
omongannya penuh kebencian ikn loh gak mangkrak..berpendidikan tapi seperti orang GK punya otak.",0,1,0
Ndek IKN enek sing adol soto ta ko...?,0,1,0
Terimakasih bapak Jokowi dan pak Prabowo,0,1,0
Gak mangkarak tapi sepiiiii😂😂😂,0,1,0
Yang bilang mangkrak pengikut Roki garung sama Mbah rakis  biarkan saja itu ludah Racun,0,1,0
Yg benci IKN orang kurang kerjaan😂,0,1,0
inti’nya dia ini pendukung muly0n0 jadi jangan percaya sama bocah ini..,0,1,0
Dibanagun megah2 pun ga ada yg mau make. DPR pun ga mau pindah kesono😂😂😂😂😂,0,1,0
Kantorl puprl sebelah kirli ini seperlti burlung kata seorang satpam😂,0,1,0
IKN tetap berjalan proses pembangunan hanya tidak di publikasikan,0,1,0
Baru tahap 1 dari 4 tahap target 20 tahun,0,1,0
Ada apa dengan kecap manis mas??😂,0,1,0
Langsung tinggal dan domisili saja,0,1,0
Duit boleng ngutang aja bangga bangett cot,0,1,0
"Ibukota Negara ini ? maux itu lbih bagus dari Jkrta, atau minimal beda2 tipislah, jgn kesanx yg dikandung berceceran yg dikejar tiada dapat sebab membangun itu dri nol smpai kapan kelarx, artix IKN itu siap pakai ? 😂",0,1,0
"Supaya cepet rame, sepertinya lowongan kerja harus cepet ada, sarat sebuah kota haus banyak lowongan kerja. Dan otomatis orang dari kampung bakal merantau",0,1,0
"itu mah komennya anak abah yg otaknya udah jadi tai,,,",0,1,0
"WALAU RAKYAT MELARAT, IKN LANJUT TERUUS, BIAR RAKYAT MISKIN YANG PENTING GAYA",0,1,0
"Itu bukan Kemenkes, tapi Rumah Sakit Vertikal",0,1,0
Mereka sakit hati mase😂😂 wes jarno ae rep dituduh buser bunder seser wes sing waras ngalah..mereka kan kaum gendeng nggak mau menerima kenyataan,0,1,0
Mana mungkin ibu kota bisa pindah,0,1,0
Mana mungkin ibu kota bisa pindah,0,1,0
"Roky sama ,RT 16 RW 24 yang bilang mangkrak",0,1,0
Enak ngo kecap manis Karo jeruk nipis ko,0,1,0
Jokowi GK pernh gagal.jalanin cita2 bung Karno mindahin ibukota ke kalimantan😂,0,1,0
"Mangkrak mah kagak, cuma kalo bener anggarannya di blokir, perlahan bakal mangkrak😂, tapi tetep ada pembangunan cuma jadi lelet, dan di luar prediksi, cuma memakan biaya tambahan yang cukup besar",0,1,0
"Terima kasih Mas Andy, detail liputannya,,
Jd tahu kl IKN luaaaarrr biasa....top markotop pokokke....👍👍👍👍👍❤❤",0,1,0
Mangkrak sepi kota hantu,0,1,0
"Jossss,  merontokkan Bacot Amien Rais Bosok",0,1,0
Hotel..tamu nya mana,0,1,0
Para pembenci memang tukang bohong tinkat dewa tdk punya akhlak semoga kelakuan mereka tdk diwariskan ke anak cucunya,0,1,0
"Kalau saya sih seneng tapi ngga senengnya uangnya ngutang terus ikn ko dihutan katanya ibu kota trus hutang banyak bunganya banyak, pajak dinaikan sumber daya alam raib, rakyatnya pada susah ya begitulah pengen dialem tapi duitnya ngutang",0,1,0
Percuma kota kota yg lain tidak di perhatikan 😢😢😢😢  masih banyak masyarakat yg kesusahan makan tu ikn makan,0,1,0
"Yang bilang mangkrak sebenarnya kena penyakit IRI,,,,",0,1,0
"Membual,banyak pegawai yg pulang lembur GK dibayar ,kerikil yg pesen di Palu 20 milyar juga gkbdibayar ,taman bunga yg pesen terbaik di Batu ,Malang juga puuus ngeong GK dibayar pdhal itumilik 15000 orang milik koperasi ,lucu ya....jangan membual ternak Mulyono ini",0,1,0
Alamat mangkrak mase....berita terbaru dana pembangunan distop pemerintah tanpa batasan waktu....gimana pendapat mamase???😅😅,0,1,0
"Beda pendapat bebas.... bangsa ini blm siap pada hal2 dividio, buang sampah saja nda tertib... yg jd pertanyaan sejak perayaan 17 agustus dsn renc. Digunakan istana negars kok nda jadiiiii cuuuk... omong nggedabruss banyak ngecap....  simpen tulisan gue ini...  trus mo nanya niii ibukota negara indonesia itu mana? Jawab yo ojo nggedabruss berbusa busa...😂😂😂",0,1,0
Rocky gerung itu sama saja dengan propokator menghasut rakyat supaya negara Indonesia tidak maju maju waspada mereka itu antek antek asing perusak NKRI,0,1,0
selamat bersenang senang bro ternyata ikn indah banget semoga lancar...bila ada gak lancarnya patungan brow biar mangkrak,0,1,0
Ohh gitu y rasanya jadi orang tinggi 😂😮,0,1,0
Bapakny org Banjarmasin,0,1,0
"DUit dari mn masehhh, di stop anggarannya dm bu menteri, pk Prabowo lebih penting MBG",0,1,0
Menurut saya Gedung Kemenkes desainnya ko dark bgt gelap bgt gitu..nggak oftimis bgt konsepnya. kesannya tidak pas dg konsep kesehatan ..mohon maaf itu pandangan saya saja 🙏,0,0,1
Hidup kecap manis,0,1,0
Indonesia tengah timur dan sebagian Indonesia barat tolong dukung ikn kehormatan bangsa jgn hiraukan anak onta dan Sengkuni,0,1,0
Hotel swiss 30 jt permalam..........yg bisa boking pejabat.....dan para konglomerat yg dapat fasilitas dari negara......,0,1,0
Ndobos,0,1,0
"RS, PASAR, SEKOLAHAN ?",0,1,0
79cm tertinggi di Indonesia..ngakak bgt saya ..kocak brooo,0,1,0
Jangan bangga dulu itu di bangun bhat bukan untuk lokal tapi buat inpektor asing .,0,1,0
Gak usah meng elu elukan nanti mbandil kata orang jawa.   😂😂,0,1,0
"Cepat atau lambat kota jakarta akan tenggelam,Bila ibu kota negara tidak cepat di pindahkan",0,1,0
Sepi nggak ada orang....kaya omongan jokowi....omong kosong,0,1,0
MAJUUUUU TERUSSSSSS IKN💪💪💪💪💯💯💯👍👍👍💯💯💯🇲🇨🇲🇨🇲🇨🇲🇨👌👌👌. JANGAN DENGARKAN OMONGAN MANUSIA2 BUSUK DAN PENDENGKI NANTI KITA GAK.MAJU2 KALAU DENGARKAN OCEHAN2 MANUSIA2 BUSUK ITU. MAJU TERUS IKN DAN INDONESIA MAJUUUUU👍👍👍👌👌👌🇮🇩🇮🇩🇮🇩👏👏👏😛🇲🇨🇲🇨🇲🇨💯💯💯💯💪💪💪💪👍👍🇮🇩🇮🇩🇮🇩👏👏👏✌️✌️✌️✌️✌️💯💯💯🇲🇨🇲🇨🇮🇩🇮🇩🇮🇩👌👌🇲🇨🇲🇨🇲🇨.,0,1,0
"Garudanya kalah karena kepalanya gak kelihatan, bgmn tafsiran anada",0,1,0
"Cangkem orang ini adalah buzer ,ternak mulyono",0,1,0
"AQ punya banyak cerita d IKN . karna AQ ma rekan2 berkontribusi untuk bangun IKN ....
akan ku ceritakan untuk anak cucuku kelak ...
Dan perlu AQ banggakan , AQ Mewakili anak SURABAYA BONEK SELALU BERKARYA UNTUK INDONESIA .....",0,1,0
"Cangkemu le ,ikn adalah produk jokodok mangkrak",0,1,0
Mantap gas gas biar cepat selesai IKN,0,1,0
Biasalah orang IRI dan DENGKI,0,1,0
Halah cangkem BUZZER....gak kaget vuukkk,0,1,0
Oligarki sampah,0,1,0
Lanjutkan,0,1,0
Dan sekarang mangkrak😂😂😂,0,1,0
"ya udaaaahhh , kita liat ajaaaa .. pak prabowo pasti lebih pakai akal sehat dr pada akal pebisnis .. dan lebih pasti hatinya merah putih, bukan untung rugi .. soo liat aja aguan atau andy sugar .. 😂😂",0,1,0
Manusia pengacau provokator harus di bersih kan dari Indonesia ....🎉😂,0,1,0
"Kasian bnget pak tukang,,, membngun istana negara sendiri tapi teduh, mkan minum di bawah terpal,,sedangkan yg cma kontrol2 doang, mkn minum d tmpat yg mewah. Dgn gaji yg lbih besar.",0,1,0
Salah satu kota khatulistiwa di dunia,0,1,0
Keren,0,1,0
Keren banget gan,0,1,0
Ternakan orang lama konten ini,0,1,0
Semoga asn asn cepat berangkat ke sana,0,1,0
Mantap cak andy tetep jowo pokoe ya,0,1,0
"IKN sekarang dimanfaatkan  jadi daerah wisata untuk kulineran dan area mainan anak2 dan ramenya cuman sabtu minggu saja
Kalau pembangunan kotanya sdh banyak yg sdh distop luhat saja divideo ini ,apalagi apbn untuk IKN sdh distop",0,1,0
Mudah2an investor Asing banyak yang ikut investasi di IKN..,0,1,0
"Jangan percaya sama Bujang Lapuk,. alias si Rocky Gerung,. 😅😂 ,. 
asal bicara IKN mangkrak,.
si Bujang Lapuk,. memang jdi Benalu,. di Negara ini,.😅😂",0,1,0
iya sekarang sih belon mangkrak karena masih ada sisa budget 2023-2024. tunggu aja 5 kedepan ,0,1,0
Habis ini anggarannya gk ada .. klo mau lanjut y tunggu investor dulu yg sedang mengantri 😂,0,1,0
Cocotmu. Ndasmu,0,1,0
haya ternak y mulyono yg percya ikn gk mangkrak duit y ada gk puya duit gutang ja d percya gmg y mulyono  yg ada kota hantu ya ntr,0,1,0
Kan mangkrak awowkkwowkwk😂,0,1,0
"Dana IKN telah di blokir, mangkrak lah",0,1,0
Dan sekarang anggarannya di blokir 😜,0,1,0
"AsalKAN BANGUNNYA jgn pakai APBN,SESUAI JANJINYA DARI AWAL,SILAHKAN BANGUN SEMEGAH😅😅😅 MUNGKIN.",0,1,0
"You dipeluk Utang Jokowi,memalukan.Kw saya ini buat rusak RI dan mn 1200 org yg konsesi janji Jokowi ?",0,1,0
Lapangan terbangnya kok banjir ?????,0,1,0
"Bapak sekuritinya belajar bilang ""R...."" dl 🤭",0,1,0
"IKN secara keseluruhan lanjut spt rencana setuju hanya perlu di renovasi sedikit, Patung Kampret Raksasa di rubuhkan, sudah itu saja, karena mempermalukan Prabowo di bangun-kan Istana Siluman Kampret oleh Jokowi",0,1,0
Kambingnya mulyono....bangga kalo tanah rakyat musnah....?,0,1,0
Penjilat,0,1,0
"Wong bising suara aktivitas aza gk terdengarrrr., belajar bohong ky mulyono..",0,1,0
"Buzer broooooo..,. Bangun ikn kok  yg kerja 1 2 orang broooo broooo...",0,1,0
"Maaf Om, dari sekian TC / tower cren nya gak bergerak engkel nya gak di ujung.. semuanya di dpn.. seperti gak ada yg kerja",0,1,0
"Kaya tempat musyrik... Gedung nya... 
Masih banyak.... Desa tertinggal di prorivinsi.... Pedalaman... Miskin...indonesia...Yg... Butuh.. Pembangunan",0,1,0
"Ya tau sendiri orang sakit hati ya ttep cari gimana caranya biar mnjatuhkan, pembenci ttaplah pembenci",0,1,0
Lo gk slah tapi yg slah cara pikir lo bangun apa guna nya semua tukang bangun an bisa membangin beton tapi yg lo asal tau mau di buat apa bangun itu klu orang gk ada klu  rakyat nya gk ada siapa yg mau kstu jdi 100 tahun lagi gk bkal jdi kota tu ibu kota mu itu pikir dengan otak jgn dengan dengkul paham ya cara pikir lo pendek,0,1,0
"Hahahahaha coba jalan2 kebelakang bang atau sampinya. Tuh rumput ilalang pada tumbuh dan menutup sdkt bangunan... 

Dstu masih ada yg kerja jalan krn masih belom selesai dan sisa2 anggaran. Coba lihat bangunan2 tinggi dan bbrpa bangunan lainya g ada alat berat yg bergerak 😂😂😢😢😢.  

Kalau dilihat sepintas yah masih mulus klw bagian depanya.",1,0,0
Itu herung di cor hidup hidup aja dijadikan patung  di pintu masuk IKN... Setiap wisatawan yg masuk di wajibkan melempar patungnya pakai kerikil,0,1,0
Alhamdulillah,0,1,0
Angaranya uda di blokir.... Somaga aja gak mangkrak...,0,1,0
Lu aja tinggal disana....emangnya gua pikurin,0,1,0
Iyo wes. Let see akhir taun piye kabare. Wkwk,0,1,0
"Hebat  kedepan rafi ahmad, yang jadi presidennya  fpi siap  dukung   habib rijik yang jadi wakil presidennya",0,1,0
Hebat mas! Mantap👍👍👍 Mematahkan media media ngga jelas yang motong video digoreng terus diposting... Jossss🔥🔥🔥,0,1,0
ajak mbah amin rais ke sini.biar melek dia😂😂😂,0,1,0
"Itu kuli kuli bangunan yg ada,, sama satpam suruh jaga gedung... nginep di hotel ikn yg mau dilihat opo,, chanel pemasaran 😅😅😅",0,1,0
"Hanya mulut, otak dan  orang yang berhati  busuk yang bilang IKN mangkrak...",0,1,0
"Mas andy tp saya nonton brita terbaru , dana buat ikn diblokir,,
Ya bukan ikn aja sih, byk dana yg diblokir dan di pangkas oleh menkeu srimulyani atas perintah presiden prabowo??",0,1,0
"Ke psn pik2 coba 😂😂😂
Rame juga pasti disana",0,1,0
"Manusia bayaran😂😂😂.
Kami lah yang tau IKN.

Paling ntr lagi diam nih manusia penjilat ini .
Sekitar 6 bulan lagi lah.

Info isu sekarang,proyek baru tidak ada duit .jadi sekarang hanya melanjutkan proyek2 yg belum selesai,dmn uang nya sudah ada di jadikan jaman Jokowi .

IKN Atau MAKAN GRATIS 

itu aja taruhannya😊",0,1,0
Bodo amatlah,0,1,0
"HAHAHAH KUDU GUYU AKU REKK...
YO WES KONO DI TEROSNO NGONTEN NE REK...
BEBAS SAK BEBAS E!!!
WESSS POKOK E PALING UAAAPIIIIKKK IKU....😂😂",0,1,0
MANTAB IKN...😊,0,1,0
"Klo mangkrak ya jamanya SBY ,,,,proyek mangkrak semua , dari gedung2 sampai belasan PLTD",0,1,0
Jangan kalian melihat ikn hanya pindah ibu kota. Tapi sebenarnya pak jokowi ingin mengikat kalimantan agar tidak merdeka dari indonesia.,0,1,0
Pasti mangkrak gk mau ada yang ngantor di situ terlalu jauh dengan ibokota,0,1,0
"Tahun depan ketika megathrust melanda jakarta, setidaknya pak prabowo tidak mengungsi ke singapura",0,1,0
training center pssi mana om ko ga di vlog juga?,0,1,0
Pokok.e soto tanpa kecap is the best koo,1,0,0
"Hanya  yg  tdk  punya  rasa  nasionalis  yg  selalu  hujat  pembangunan  ikn.... negara  ini  mau  buktikan  ke  dunia  klo  negri  ini 
bs  bikin  ibu  kota  sendiri  dgn  konsep  Modern  dan  yg  akn  membuat  bangga  ank2 cucu  kt  di  masa  yg  akan  datanh",1,0,0
Wihhh kang Andi wis totok IKN,0,1,0
Ternak mulyono memang ideot unlimited,0,1,0
akal2ane sopo ngunu kui. kota sekelas jkt kog arep dipindah. kon manggoni jokowi sak klrg ne ae nypo,0,1,0
Anak abah mo kesini pasti malu Karena ngatain proyek ini mangkrak,0,1,0
Mantab bozzz.. thank you so much..,1,0,0
"Memang blm mangkrak penuh tapi calon mangkrak, mana pekerja2 infrastruktur dan alat2 berat gak kelihatan ada kerja kok, anggarannya msh di blokir dan blm jelas kapan akan cair dan mulai pengerjaan lagi, pak Prabowo aia sdh bilang bln agustus 2028 akan ngantor di IKN itu 4 thn lagi artinya pak Prabowo gak niat mau ke IKn kalo nunggu 4 thn, buka mata kaliam dgn fakta wahai para ternak2 mulyono, saya pendukung pak Prabowo dan menolak IKN dilanjutkan krn bikin rugi negara",0,1,0
Ini baru benar orang sakit hati selamanya jadi sampah negara,0,1,0
😂😂😂😂😂😂😂😂😂😂😂😂 segera mangkrak,0,1,0
Tukang nasi goreng aj ogah jualan disana sepi dan susah air,0,1,0
Sudahlah...IKN bakal mangkrak,0,1,0
"mantap reek, surockboyo 🤟",0,1,0
pasti bapak satpam pemandunya itu org banjar. logat banjarnya ketara bgt 😂,0,1,0
"Awas anak Abah kepanasan,,...",0,1,0
Makanya cerdas bro...janji jokowi pembangunan ikn tanpa pakai apbn tapi di danai  investor  luar negeri yg sudah antri...fakta pakai apbn...itu intinya bro..tapi kalo ga cerdas angel fahamnya,0,1,0
"Tetep saja jakarta jdi kota metropolitan dan jantungnya pergerakan ekonomi indonesia.

Ikn rame juga karena pendatang, siapa yg mau ngisi? Beruk? 😂",0,1,0
"Haha😂 Teman Saya mirip Bang Andy,,,dia PD nya sama persis gak buang 0% pun",0,1,0
"Terima kasih vidionya sangat inspiratif dan promosi IKN
Jadi kepingin wisata ke sini
Tks ya",0,1,0
Menyalla !,0,1,0
IKN RASA EROPA,0,1,0
Apakah ada yg nginap sebagus ini wong negara kita Indonesia miskin penduduk kecuali dari mancanegara atau warga asing 🙄🤔,0,1,0
"Ibu kota negara paling sepi di dunia.....

Good luck Andy sugar",1,0,0
"Belakang di lihat,noh baru ada berita di metro dana ikn diblokir menkeu 😂😂😂 ngeyel opo neh?",0,1,0
Urong di uteri kabeh...😂😂😂😂..nok embung barang to bang...trs keliling Di Rumah mentri juga...😂😂😂,0,1,0
"Bukti kebohongan mulyono gk bisa terlihat,dibutakan oleh bayaran jadi buzzer",0,1,0
Yg blg IKN mgkrak itu cm org2 barisan sakit dan org2 yg g suka sm pak jokowi,0,1,0
"sukses membayar buzer , tp tidak sangup membayar tukang kuli , subkon dan kontraktor",0,1,0
Woiii gas elpiji buat rakyat susah,0,1,0
"Kalau kepengin liat jngan d konten,,,Dateng langsung nanti jelas kenyataan nya",0,1,0
Di balik Arti  GARUDO  ❤  Banyak Yg Ter Jebak Oleh BET MEN  😢😢😢  Bani  UNTO  😢😢😢,0,1,0
"Gw heran knp sih netizen byk yg doain klo IkN itu mangkrak,padahal gw senneg banget liat IKN itu maju,walau gw jg blm tentu liat kesana langsung karn jauh dan blm ada ongkos nya😁,,tapi tetep gw seneng liat IKN,gw pengen negara kita maju",0,1,0
Piaraan mulyono yg suka njilatin bol mulyono...... Maklum wong Solo...... Antek raja maling dunia..... Oocrp,0,1,0
"IKN mantap
❤❤❤",0,1,0
Anggarannya d blokir BROO...!!!,0,1,0
🙎🏼‍♂️nahh memang sepi .. tidak ada orang kerja...,0,1,0
Gas bng,0,1,0
"Nyatanya, anggaran untuk IKN, diblokir oleh Presiden kita yang tercinta  ... 😂😂😂",0,1,0
"Anda benar , saat ini masih ada pembangunannya karena memang anggarannya blm diputus total . Namun tidak seperti era Jokowi yg pembangunan IKN dipaksakan  . PS lebih realistis dengan anggaran skala prioritasnya yaitu kesejahteraan rakyat. 

Ibarat bangun rumah bertingkat mewah dengan utang sana sini namun buat makan susah. 

Bisa dikatakan IKN belum mangkrak namun menuju mangkrak 90%",0,1,0
"Video apa ini gak jelasss..
Udah jelas gak jalan lagi proyek nya...",0,1,0
"Proyek ikn yg pertama kali di resmikan itu di tmpat... 
Di gedung kementrian koordinasi 3...",0,1,0
Hahha suara khas banjar😂😂😂,0,1,0
wah keren👍👍👍jokowi memang hebat👍👍👍👍,0,1,0
Cuma orang berduit aja yg bisa ke hotel itu 😅,0,1,0
"Pohon pohonnya masih kecil ya, butuh berapa waktu untuk besar biar cepat teduh suasananya",0,1,0
Tetangga gua saja bnyak masih kerja di IKN. Yg bilang mangkrak itu cuma orang yg dikasih berita gorengan hoax dan g dicerna😂,0,1,0
